time	theta_jn	ra	psi	phi_orb	mtotal_ref	mtotal	logw	logprior	logl	hrss	deltalogll1	deltaloglh1	deltalogl	dec	
1.11117845301549e+09	3.61385938498163e-01	5.59982828723341e+00	2.72661027987212e+00	5.22320161319720e-02	1.00000000000000e+02	2.48698930790986e+02	-3.62054894858971e+01	1.86642752928894e+02	-1.83365745922810e+03	4.81751470291402e-21	4.09523324703312e+01	7.94733545142261e+01	1.22283136031202e+02	9.07808796442654e-01	
1.11117845302172e+09	4.70724633176347e-01	5.49251847600542e+00	7.98777422192401e-01	2.24200311702380e-01	1.00000000000000e+02	2.30024773117774e+02	-3.64478713724848e+01	1.86845488033712e+02	-1.83361764056316e+03	4.72848425875606e-21	3.76049915792257e+01	8.72791811521116e+01	1.22322954696138e+02	7.95953352722605e-01	
1.11117845302043e+09	2.21632185812343e-01	5.81003279378984e+00	1.51614620440643e+00	9.78777022967576e-01	1.00000000000000e+02	2.34395797151736e+02	-3.66640044389645e+01	1.86529237356324e+02	-1.83361672747051e+03	5.39657269381598e-21	3.93306650555312e+01	8.57222864641135e+01	1.22323867788789e+02	5.25350069348005e-01	
1.11117845302334e+09	4.46483405905506e-01	5.23310072172458e+00	2.66247398705240e+00	5.14964193983412e+00	1.00000000000000e+02	2.11751537020788e+02	-3.61964051302191e+01	1.85970821112276e+02	-1.83357982373881e+03	5.49450651781267e-21	3.67495660345024e+01	8.60214683281803e+01	1.22360771520486e+02	1.00997359610407e+00	
1.11117845301293e+09	3.04806772618388e-01	5.69996129020502e+00	1.67207038323894e+00	4.37088056575991e+00	1.00000000000000e+02	2.37087322826446e+02	-3.66509959706985e+01	1.87111696066035e+02	-1.83354462084877e+03	4.83454749850335e-21	4.07155469752113e+01	8.18801250736273e+01	1.22395974410530e+02	6.78208968249239e-02	
1.11117845301031e+09	3.45779674927546e-01	5.66333640914209e+00	2.83031055292296e+00	2.33046166942939e+00	1.00000000000000e+02	2.46943316555543e+02	-3.57934760818572e+01	1.86364786851120e+02	-1.83354135073522e+03	5.82766747117428e-21	4.19858921159479e+01	8.04133524081291e+01	1.22399244524077e+02	-6.15214921840004e-02	
1.11117845301624e+09	3.30727146201543e-03	5.71191437166276e+00	1.67160426676887e+00	5.08810500276298e+00	1.00000000000000e+02	2.44886092731875e+02	-3.66567831845390e+01	1.87164116021029e+02	-1.83353706292748e+03	4.48539255902770e-21	3.81247902997203e+01	8.51844760537336e+01	1.22403532331818e+02	6.77706407152565e-01	
1.11117845301937e+09	3.16926575329828e-02	4.67022519497364e+00	1.99807849698186e+00	2.05412404710122e+00	1.00000000000000e+02	2.12075767821472e+02	-3.44464579250918e+01	1.86066666907256e+02	-1.83353549722255e+03	5.14269597363654e-21	3.87418555931724e+01	7.65110612598802e+01	1.22405098036743e+02	1.10486831027544e+00	
1.11117845302316e+09	5.37127219578075e-01	5.35133459129247e+00	2.75097897228377e+00	2.11363104000753e+00	1.00000000000000e+02	2.24049007301175e+02	-3.45737390802285e+01	1.85949100726527e+02	-1.83352140671880e+03	5.59608196452735e-21	3.45826345071974e+01	8.40119924321720e+01	1.22419188540495e+02	9.76384688786236e-01	
1.11117845302091e+09	3.49136432187293e-01	5.46058003882295e+00	4.28091710779366e-01	6.27175596322714e+00	1.00000000000000e+02	2.19304456991847e+02	-3.54599966916866e+01	1.86212816582292e+02	-1.83351882880559e+03	5.63475611524824e-21	3.83231599552535e+01	8.77706324261889e+01	1.22421766453706e+02	7.23678666119165e-01	
1.11117845301387e+09	8.06781958633267e-01	4.99846307125191e+00	2.15637581478195e+00	6.09819883424395e+00	1.00000000000000e+02	2.47375016631738e+02	-3.64030556472201e+01	1.84195505027195e+02	-1.83345657821436e+03	8.27660168912232e-21	3.98699298828831e+01	8.63624570320329e+01	1.22484017044935e+02	1.08831304057950e+00	
1.11117845302227e+09	1.21850378196813e+00	5.74333760788447e+00	2.84720090298441e+00	5.18036151762918e+00	1.00000000000000e+02	2.25175779987444e+02	-3.55018584776018e+01	1.84622582170686e+02	-1.83344226269108e+03	8.71910498134108e-21	3.47858462701937e+01	8.43803196674538e+01	1.22498332568220e+02	5.03490935657614e-01	
1.11117845301544e+09	5.49567418391334e-01	5.65655852857859e+00	2.75656705517583e+00	2.34372843600061e+00	1.00000000000000e+02	2.35043605950827e+02	-3.59982469745528e+01	1.85547890308588e+02	-1.83344211741217e+03	7.10469882543593e-21	3.87069435140857e+01	8.20717497672150e+01	1.22498477847123e+02	2.28050203054187e-01	
1.11117845302175e+09	6.02461558762401e-01	5.85365303654237e+00	2.50714839274179e+00	4.80016546325236e+00	1.00000000000000e+02	2.22553987845595e+02	-3.53502525700875e+01	1.86930467881679e+02	-1.83343244563614e+03	4.97413577287692e-21	4.09046934233368e+01	7.87111877263093e+01	1.22508149623153e+02	3.68972472105078e-01	
1.11117845301011e+09	5.86936053945863e-01	4.92483755813219e+00	1.92262261432084e+00	6.25359271564314e+00	1.00000000000000e+02	2.46466985398436e+02	-3.61655195181763e+01	1.85125250512855e+02	-1.83343022882935e+03	6.79220862534837e-21	3.79127337463607e+01	8.29761113604382e+01	1.22510366429945e+02	1.00837606441436e+00	
1.11117845301345e+09	3.52023811967858e-01	5.58814175433268e+00	8.20796000606591e-01	6.18963947899902e+00	1.00000000000000e+02	2.32501858231513e+02	-3.65294948593841e+01	1.86355645357021e+02	-1.83340007356895e+03	5.84367500383782e-21	3.84403641415950e+01	8.57725280088276e+01	1.22540521690349e+02	1.12188715911545e-02	
1.11117845301816e+09	1.97839830491561e-01	5.64240620902689e+00	2.38136329614566e+00	2.29848750694853e+00	1.00000000000000e+02	2.46527042661635e+02	-3.60925085143241e+01	1.87104501885318e+02	-1.83338915261978e+03	4.45740777397898e-21	3.91152469156514e+01	8.40002408272604e+01	1.22551442639516e+02	7.73049733707028e-01	
1.11117845300309e+09	8.28824509504597e-02	4.28427276456998e+00	7.07209408908225e-01	2.30579810760104e+00	1.00000000000000e+02	2.45704683382317e+02	-3.60719624372605e+01	1.85587817106214e+02	-1.83335456641447e+03	6.49980945664399e-21	3.99390769727452e+01	8.08649285423246e+01	1.22586028844824e+02	7.81044934119455e-01	
1.11117845300678e+09	2.30308293497715e-01	4.59340353297487e+00	7.01488949227860e-01	1.53401925491357e+00	1.00000000000000e+02	2.27357841088278e+02	-3.58999874784631e+01	1.85425254642859e+02	-1.83333311152078e+03	7.03156654351875e-21	3.71702703354488e+01	8.30694499562240e+01	1.22607483738512e+02	5.97493661969609e-01	
1.11117845301048e+09	3.11332461275594e-02	4.91246445134402e+00	8.00602926019685e-01	4.98574073669434e+00	1.00000000000000e+02	2.49945886890268e+02	-3.63867769354924e+01	1.85906798588440e+02	-1.83332528707684e+03	5.79645134167960e-21	3.89976461255093e+01	8.53336806234776e+01	1.22615308182457e+02	9.04677810839938e-01	
1.11117845301870e+09	2.34042120141810e-01	5.06826199935078e+00	2.81862518665174e+00	2.97368568564322e+00	1.00000000000000e+02	2.17230846789050e+02	-3.66777305341561e+01	1.86208145562220e+02	-1.83332179751101e+03	5.03653092193765e-21	3.89492194865201e+01	8.37616148236841e+01	1.22618797748284e+02	1.07458442024693e+00	
1.11117845301383e+09	1.55552126210970e-01	5.42065721833847e+00	2.20445243688755e+00	2.87689706437684e+00	1.00000000000000e+02	2.47846995522781e+02	-3.40877004461478e+01	1.86791885134957e+02	-1.83331011351067e+03	4.63871077689617e-21	3.53347718174775e+01	7.76405592886025e+01	1.22630481748627e+02	9.09488399362983e-01	
1.11117845302011e+09	2.72071393726082e-01	5.22237145028458e+00	2.60535252169383e+00	5.67782646593651e+00	1.00000000000000e+02	2.28917958494053e+02	-3.55915114922881e+01	1.86198631330509e+02	-1.83329231205591e+03	4.88532648835137e-21	3.82853295124654e+01	8.05461720261072e+01	1.22648283203383e+02	1.14015053251265e+00	
1.11117845302131e+09	5.25705646015135e-02	5.43731686196440e+00	1.30726481879418e+00	4.11739969285732e+00	1.00000000000000e+02	2.27391318978234e+02	-3.62347345869614e+01	1.87349158212061e+02	-1.83325936053213e+03	3.91577839848935e-21	3.97323170854477e+01	8.27293532800122e+01	1.22681234727169e+02	9.95033127726664e-01	
1.11117845300315e+09	2.75669580968757e-01	4.32418853382725e+00	2.84635750108890e+00	4.48869946871195e+00	1.00000000000000e+02	2.48844181936774e+02	-3.47353914350758e+01	1.85584605995912e+02	-1.83324765939312e+03	6.45607206075231e-21	4.11424880302214e+01	7.89586026139361e+01	1.22692935866180e+02	8.10634169882585e-01	
1.11117845301033e+09	5.50306594763716e-03	4.80204810269564e+00	1.46905091126810e-02	1.23202131156010e+00	1.00000000000000e+02	2.42124376441694e+02	-3.70208319608902e+01	1.86324772621704e+02	-1.83324238254692e+03	4.99365884986611e-21	3.91769982108319e+01	8.42790167312592e+01	1.22698212712377e+02	1.02744614766792e+00	
1.11117845301861e+09	8.92077192085163e-02	5.23994590424533e+00	2.10183085975321e+00	2.04002094769235e+00	1.00000000000000e+02	2.30480932731430e+02	-3.66358980048346e+01	1.86880651742840e+02	-1.83323684271604e+03	4.45095383738648e-21	4.16925166667536e+01	8.27527720159001e+01	1.22703752543259e+02	9.65609112079677e-01	
1.11117845301516e+09	7.93727608207681e-01	5.67415016389490e+00	1.46205332226510e+00	7.36477937000779e-01	1.00000000000000e+02	2.25193488079561e+02	-3.67936320794493e+01	1.85859563231827e+02	-1.83323557611986e+03	6.61235218364998e-21	4.10740272057357e+01	8.61999476586751e+01	1.22705019139432e+02	6.04267509259075e-02	
1.11117845301986e+09	9.48946462264681e-01	5.64126023167184e+00	1.86999341701175e+00	4.74934618311781e+00	1.00000000000000e+02	2.29300791953945e+02	-3.54188595539636e+01	1.84613555419753e+02	-1.83322972690314e+03	8.32803009618143e-21	3.92852210468325e+01	8.50609319396187e+01	1.22710868356154e+02	7.63433657218902e-01	
1.11117845300644e+09	2.94573181457911e-01	4.49996937714529e+00	1.82958648118629e+00	3.08469543716144e-01	1.00000000000000e+02	2.49262593927371e+02	-3.68835872215720e+01	1.85431775582792e+02	-1.83321322067336e+03	6.34419272770627e-21	4.16826303727047e+01	8.10103054934749e+01	1.22727374585937e+02	9.86700640282746e-01	
1.11117845301718e+09	1.24366164279244e-01	5.57774299195331e+00	1.31108943116177e+00	1.42700149555179e+00	1.00000000000000e+02	2.48690907625056e+02	-3.48546112951016e+01	1.86545996382564e+02	-1.83321158722671e+03	5.01733305556232e-21	4.26918807449592e+01	7.55084330665488e+01	1.22729008032590e+02	8.53515761729116e-01	
1.11117845301814e+09	3.36878373783909e-01	4.96230841039672e+00	2.89553584546460e+00	2.96625677200670e+00	1.00000000000000e+02	2.20927134632256e+02	-3.64889426395747e+01	1.85766149926978e+02	-1.83321131116261e+03	5.72342847294244e-21	4.02575022069100e+01	8.12769392881542e+01	1.22729284096687e+02	1.03524455066217e+00	
1.11117845301690e+09	1.56221003761409e-01	5.72374432527723e+00	2.72859173951339e+00	2.50846975333639e+00	1.00000000000000e+02	2.42354619465420e+02	-3.65313553684384e+01	1.87474352298715e+02	-1.83317924104278e+03	4.29083119105313e-21	4.06703074354517e+01	8.13581576882455e+01	1.22761354216512e+02	4.74113950738670e-01	
1.11117845301758e+09	9.88093512780829e-01	5.15772769057402e+00	2.56891413868208e+00	2.92912607232852e+00	1.00000000000000e+02	2.37228024734041e+02	-3.60681188504211e+01	1.84484309309885e+02	-1.83317048275821e+03	7.64363836826907e-21	4.19776149655812e+01	8.29922400806296e+01	1.22770112501092e+02	1.10344398637427e+00	
1.11117845301948e+09	4.18829197117416e-01	5.80865696607540e+00	1.86011381234370e+00	1.42389510803362e+00	1.00000000000000e+02	2.34011959413239e+02	-3.67544786849376e+01	1.87547280321328e+02	-1.83317005878913e+03	4.20979707700370e-21	3.93875428331471e+01	8.48440791840989e+01	1.22770536470169e+02	4.80563726757195e-01	
1.11117845302181e+09	8.95137155533071e-01	5.36209186886901e+00	3.12344328283631e+00	5.85926904272599e+00	1.00000000000000e+02	2.28927486417373e+02	-3.68523136726360e+01	1.84945769864267e+02	-1.83315816515641e+03	7.03643117737693e-21	3.92600792712410e+01	8.35874691044335e+01	1.22782430102887e+02	1.03181779780527e+00	
1.11117845301907e+09	9.21397973581616e-01	5.05319165837882e+00	5.35654032382071e-01	1.40426002684606e-01	1.00000000000000e+02	2.21934300603878e+02	-3.55372695562812e+01	1.83872799274062e+02	-1.83315382147352e+03	9.97461832557325e-21	3.80246925875120e+01	8.64541990712589e+01	1.22786773785774e+02	7.82992537001363e-01	
1.11117845301120e+09	8.52463255913721e-01	4.56211129020704e+00	5.01653187841853e-01	4.84634672954135e+00	1.00000000000000e+02	2.35860470395830e+02	-3.69507825191167e+01	1.84806093831067e+02	-1.83314053983283e+03	7.13900861287049e-21	4.09596032079218e+01	8.27182837172863e+01	1.22800055426469e+02	1.07815650329864e+00	
1.11117845302452e+09	6.28621741418168e-01	5.60296450794531e+00	2.51597541040693e+00	4.63840489506610e+00	1.00000000000000e+02	2.09924606434767e+02	-3.51043238715440e+01	1.86522770751245e+02	-1.83312154985865e+03	5.25811523676749e-21	4.09405120148028e+01	8.51940558473525e+01	1.22819045400644e+02	6.84564466647166e-01	
1.11117845301406e+09	3.52927456974818e-01	5.19961150176500e+00	9.96924398012520e-01	1.82755721531299e+00	1.00000000000000e+02	2.47354209037625e+02	-3.70229248507790e+01	1.85965308996511e+02	-1.83312027662952e+03	5.20604004304623e-21	4.02061582019056e+01	8.44170497617682e+01	1.22820318629775e+02	1.13037370072427e+00	
1.11117845301093e+09	5.15638153500799e-01	5.14727363641492e+00	1.15438618768383e-01	1.01014952593563e+00	1.00000000000000e+02	2.51597703468807e+02	-3.59371942417227e+01	1.85578321674340e+02	-1.83310260298204e+03	6.34730675951375e-21	4.11466513868788e+01	8.12822795905487e+01	1.22837992277253e+02	8.76644996192740e-01	
1.11117845301808e+09	2.64503532835036e-01	5.24416606713538e+00	5.25562713311158e-02	3.26938646061729e+00	1.00000000000000e+02	2.32084332844140e+02	-3.66160155268885e+01	1.85512687350624e+02	-1.83308268711835e+03	6.24984682604481e-21	3.98983937497325e+01	8.43070011679836e+01	1.22857908140945e+02	9.72619467815811e-01	
1.11117845301427e+09	2.31509539037251e-01	4.75224189908149e+00	9.09760383369086e-01	4.42674513522689e+00	1.00000000000000e+02	2.37263297974088e+02	-3.69647278752509e+01	1.85543913694908e+02	-1.83306406477001e+03	6.36383557464825e-21	3.93119866659256e+01	8.54560139234264e+01	1.22876530489284e+02	8.96229234359682e-01	
1.11117845301635e+09	1.40023821904968e-01	4.76354666422453e+00	1.69214323628460e+00	1.82823763272999e+00	1.00000000000000e+02	2.18685863604754e+02	-3.48530848910382e+01	1.85631081669445e+02	-1.83306048505861e+03	6.13267522726579e-21	3.47195505606105e+01	8.55440000892710e+01	1.22880110200689e+02	9.42585490848819e-01	
1.11117845301475e+09	5.21221122015529e-01	4.84807160335898e+00	1.64283736637605e+00	2.17039356973220e+00	1.00000000000000e+02	2.32442018750117e+02	-3.64378345416360e+01	1.85667065372480e+02	-1.83304769282286e+03	5.85217957886697e-21	3.98699298828831e+01	8.63624570320329e+01	1.22892902436442e+02	1.04119718832226e+00	
1.11117845301694e+09	5.49123135687736e-01	5.70539805733325e+00	1.83103079483054e-01	6.19220583227803e+00	1.00000000000000e+02	2.50700155309935e+02	-3.62819955688452e+01	1.86175103679550e+02	-1.83303701362105e+03	5.94402783825923e-21	4.14416476664860e+01	7.96853963487268e+01	1.22903581638246e+02	4.65492139491872e-01	
1.11117845300637e+09	3.26521875898374e-01	4.23067673043424e+00	3.05166454173801e+00	1.42580390457042e+00	1.00000000000000e+02	2.46756299883742e+02	-3.62617773750453e+01	1.85352050693245e+02	-1.83301689237267e+03	6.60801875937404e-21	4.18148013297055e+01	8.13124476353113e+01	1.22923702886632e+02	9.28146458186021e-01	
1.11117845301827e+09	4.96343412721981e-01	5.55445353995860e+00	1.37757576032121e-01	3.46067982289295e+00	1.00000000000000e+02	2.39645546261809e+02	-3.52297078022287e+01	1.86783928021514e+02	-1.83300456051646e+03	4.56362931829257e-21	3.65397381810145e+01	8.19145117098766e+01	1.22936034742839e+02	9.63337726915683e-01	
1.11117845302360e+09	6.22613210542024e-01	5.38586211038795e+00	1.26238120397181e+00	3.69444084436150e+00	1.00000000000000e+02	2.13656050180304e+02	-3.60105557083151e+01	1.85566952832134e+02	-1.83299490101367e+03	6.34201044872440e-21	3.93312859528207e+01	8.70985153816537e+01	1.22945694245630e+02	8.88736826304458e-01	
1.11117845302212e+09	1.85417588825247e-01	5.70020388710074e+00	1.03725047672059e-01	2.40109431164759e+00	1.00000000000000e+02	2.12932718704376e+02	-3.66318322462928e+01	1.87167868939070e+02	-1.83299343808679e+03	4.61294374068876e-21	3.69723779123262e+01	8.52520109402302e+01	1.22947157172502e+02	5.05871053077166e-01	
1.11117845301391e+09	5.53079984285594e-01	5.34184010241428e+00	2.19065975102379e+00	2.75570020908440e+00	1.00000000000000e+02	2.48001399002845e+02	-3.36983961170768e+01	1.86032402419624e+02	-1.83298568648770e+03	5.63461905569447e-21	3.90331134276220e+01	7.48817573138648e+01	1.22954908771593e+02	8.94882417148589e-01	
1.11117845301831e+09	6.52146532743450e-01	5.65072215522131e+00	2.11737454339509e+00	1.84362119767344e+00	1.00000000000000e+02	2.27843036335922e+02	-3.69306884668874e+01	1.86413102299819e+02	-1.83298013032339e+03	5.56344116144022e-21	3.94144861172904e+01	8.33513987059683e+01	1.22960464935908e+02	5.15445975134878e-01	
1.11117845302266e+09	2.29662096733503e-01	5.73821003167494e+00	2.19044502048759e+00	4.73593912659550e+00	1.00000000000000e+02	2.26884428562375e+02	-3.44697815918090e+01	1.87763398018644e+02	-1.83297908203015e+03	3.79531838188937e-21	3.65306684357013e+01	8.01912267228830e+01	1.22961513229143e+02	7.56692468620050e-01	
1.11117845302122e+09	1.90561121501418e-01	5.78212407844905e+00	1.01742917700542e+00	4.26155342278566e-01	1.00000000000000e+02	2.30483703945512e+02	-3.70907192556949e+01	1.86871852607574e+02	-1.83297592245128e+03	4.89020030150045e-21	3.87540829463253e+01	8.60812865048573e+01	1.22964672808017e+02	6.06383200839212e-01	
1.11117845301664e+09	4.65528368326030e-01	5.29409992151473e+00	4.67602284740067e-02	3.20362553099755e+00	1.00000000000000e+02	2.25778681342729e+02	-3.64185352707742e+01	1.86012133955468e+02	-1.83291896145829e+03	5.91325361338951e-21	3.80964225002049e+01	8.54893588694459e+01	1.23021633801011e+02	7.32332207880577e-01	
1.11117845301707e+09	1.06546910437168e+00	5.67833651963249e+00	7.87565537422248e-01	6.20803512174794e-01	1.00000000000000e+02	2.42107835123700e+02	-3.72121466853194e+01	1.84954619926032e+02	-1.83291233491974e+03	7.96865699548507e-21	4.08573430696053e+01	8.51576925189369e+01	1.23028260339561e+02	5.51482913219477e-01	
1.11117845302090e+09	3.37354744715961e-01	5.80286717070859e+00	9.99718485405317e-01	2.96479918876568e-01	1.00000000000000e+02	2.22140414831805e+02	-3.68194105633471e+01	1.87184515391446e+02	-1.83289998935137e+03	4.62579249636680e-21	3.78212437019034e+01	8.50538536930114e+01	1.23040605907931e+02	4.52430547224731e-01	
1.11117845301702e+09	3.78091416683247e-01	5.67174646849231e+00	1.85885058925787e-01	3.02733286034905e+00	1.00000000000000e+02	2.46390579829187e+02	-3.66124927525738e+01	1.86246142803687e+02	-1.83288235301328e+03	5.86524072546889e-21	4.26782172032213e+01	8.08968192033277e+01	1.23058242246022e+02	4.28652355409326e-01	
1.11117845301809e+09	1.92722678696833e-01	4.97931775011862e+00	2.39804027856580e+00	5.49085308678952e+00	1.00000000000000e+02	2.13722943693205e+02	-3.60812883352748e+01	1.86424310363720e+02	-1.83287515827756e+03	5.14447995283710e-21	3.86585125694412e+01	8.21500743179586e+01	1.23065436981738e+02	8.71992369824253e-01	
1.11117845302296e+09	9.63255826769518e-01	5.67850288454973e+00	3.34265650746422e-01	2.25786593397550e+00	1.00000000000000e+02	2.19395230904346e+02	-3.62438756070954e+01	1.85434916975560e+02	-1.83287469070328e+03	7.20554965018498e-21	3.74158470268999e+01	8.68538648652723e+01	1.23065904556016e+02	4.01406350013555e-01	
1.11117845301483e+09	1.64123512425656e-01	5.75457882999786e+00	1.79224747443955e+00	4.30904676687116e+00	1.00000000000000e+02	2.36772206408964e+02	-3.55335601187169e+01	1.86912790757121e+02	-1.83286617761989e+03	5.08254458832048e-21	4.10847234599962e+01	8.39923247563775e+01	1.23074417639407e+02	4.70847530226234e-02	
1.11117845301534e+09	6.79895333589987e-01	5.69242754320852e+00	1.06008188981581e+00	4.76043398297872e-02	1.00000000000000e+02	2.35374582059049e+02	-3.69982573761680e+01	1.85631292246666e+02	-1.83282869280321e+03	7.00386500966787e-21	4.04849871183266e+01	8.40950377644988e+01	1.23111902456083e+02	-3.74196361061119e-03	
1.11117845301632e+09	3.58427908563220e-01	5.47899832493621e+00	7.88497170670163e-01	4.39654807954772e+00	1.00000000000000e+02	2.41154734729328e+02	-3.61924568367298e+01	1.86547698999326e+02	-1.83282785954310e+03	4.77687427545629e-21	3.60350702559181e+01	8.49147402443490e+01	1.23112735716199e+02	9.99149511498793e-01	
1.11117845302029e+09	4.33786216995079e-01	5.70832834243994e+00	6.28215159508772e-01	6.23342334531206e+00	1.00000000000000e+02	2.33011683183868e+02	-3.58063622868260e+01	1.86510048091697e+02	-1.83280956763536e+03	5.49390395668203e-21	4.19226786019158e+01	8.15147052098614e+01	1.23131027623933e+02	4.23613009837634e-01	
1.11117845301618e+09	9.82276070527050e-01	4.77139292505353e+00	1.26395897654719e+00	1.78169980143580e+00	1.00000000000000e+02	2.37018235599404e+02	-3.66843267568257e+01	1.84089794236462e+02	-1.83279597946433e+03	8.39741231651799e-21	3.90578731482311e+01	8.59103143896112e+01	1.23144615794966e+02	1.11258165981172e+00	
1.11117845301468e+09	8.64867192608257e-01	5.29409322634031e+00	1.57438253181669e+00	4.99861797701749e+00	1.00000000000000e+02	2.41193677829817e+02	-3.70751234629561e+01	1.84764481732313e+02	-1.83278666059502e+03	7.98570912927878e-21	3.73876712757215e+01	8.57982520850394e+01	1.23153934664273e+02	7.80855739296974e-01	
1.11117845302171e+09	2.44570150473364e-01	5.46239055891664e+00	1.60800088451510e+00	1.25651373053886e+00	1.00000000000000e+02	2.20116643627747e+02	-3.67816472616252e+01	1.87007133920189e+02	-1.83273972909070e+03	4.23866136047755e-21	4.19261908421150e+01	8.17815396199146e+01	1.23200866168601e+02	1.01103526730766e+00	
1.11117845301833e+09	8.24495925385836e-01	5.74927872564442e+00	2.76221014343178e-01	2.32643673071141e+00	1.00000000000000e+02	2.17065309248531e+02	-3.57816806891509e+01	1.85553983026123e+02	-1.83272594622897e+03	7.13357136057835e-21	3.61893974937007e+01	8.46211807212645e+01	1.23214649030331e+02	8.84496454485925e-02	
1.11117845302528e+09	3.55371897665355e-01	5.64114377688890e+00	2.66897040715313e+00	1.58893580540243e+00	1.00000000000000e+02	2.13388355644690e+02	-3.73134255143481e+01	1.87071847044726e+02	-1.83271616057831e+03	4.51868815069287e-21	3.70507124645330e+01	8.62199744257032e+01	1.23224434680984e+02	7.50015017639846e-01	
1.11117845302049e+09	2.77372397782293e-01	4.84828127765518e+00	3.82713537424527e-01	1.52707805213329e-01	1.00000000000000e+02	2.13398497006071e+02	-3.66822516843561e+01	1.86240007747344e+02	-1.83271359591127e+03	5.07451434044688e-21	3.64392446856978e+01	8.61872057038788e+01	1.23226999348030e+02	1.03966725998082e+00	
